Ano;Região;UF;Código do Município;Nome do Município;Código da Escola;Nome da Escola;Localização;Dependência Administrativa;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono;Taxa de Abandono
2019;Sudeste;SP;3550308;São Paulo;35233948;EMEF MARIA RITA DE CASSIA PINHEIRO SIMOES BRAGA PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35233959;EMEF JOSE BLOTA JUNIOR DEP;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35233961;EMEF FRANCISCO REBOLO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35233973;EMEF VARGEM GRANDE;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35233985;EMEF PEDRO GERALDO SCHUNCK;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35233997;EMEF FAZENDA DA JUTA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35242196;EMEF JOAO DA SILVA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35242202;CEU EMEF MANOEL VIEIRA DE QUEIROZ FILHO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35242214;EMEF LOURIVAL BRANDAO DOS SANTOS;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35242248;EMEF GIANFRANCESCO GUARNIERI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35242263;EMEF CHACARA SONHO AZUL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35242287;EMEF JANUARIO MANTELLI NETO DEP;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35242299;EMEF ZILKA SALABERRY DE CARVALHO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35243607;EMEF DIAS GOMES;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35243619;EMEF ROGE FERREIRA DEP;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35245148;EMEF HERBERT DE SOUZA - BETINHO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35245159;EMEF DONATO SUSUMU KIMURA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35245161;EMEF PLINIO MARCOS;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35245185;EMEF PAULO CARNEIRO THOMAZ ALVES GAL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35246360;CEU EMEF CESAR ARRUDA CASTANHO DEP;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35246499;EMEF ROBERTO PLINIO COLACIOPPO PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35247546;EMEF WLADIMIR DE TOLEDO PIZA PREF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35248393;EMEF ANTONIO RODRIGUES DE CAMPOS PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249312;EMEF DIRCE GENESIO DOS SANTOS PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249749;EMEF PRIMO PASCOLI MELARE PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249750;EMEF NILCE CRUZ FIGUEIREDO PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249786;EMEF MARIA BERENICE DOS SANTOS PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249798;EMEF MARIO COVAS GOV;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249804;CEU EMEF JARDIM ELIANA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249828;CEU EMEF MARIA LISBOA DA SILVA PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35249993;EMEF JOSE KAUFFMANN DR;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35258039;TOBIAS DE AGUIAR COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35259639;COLEGIO SOUZA LOPEZ II;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35260939;ALEXANDRA COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35263795;FENIX COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35266127;PUKAR COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35266231;CASTELLO BRANCO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35266528;SAPUCAIA COLEGIO;Urbana;Privada;0,0;0,0;0,0;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35266772;SIMETRICA MASTER ESCOLA EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35266802;MARTINS MOURAO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35266875;ESC DE ENSINO FUNDAMENTAL E RECREACAO INFANTIL BABY HAPPY;Urbana;Privada;0,0;0,0;0,0;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35266930;REIKI LUZ DA NOVA ERA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35267028;VISCONDE COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35267041;MESSINA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35267880;CEU AZUL ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35267971;JARDIM DOM ANGELICO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35267983;RECANTO VERDE SOL;Urbana;Estadual;2,8;4,1;4,2;0,7;--;--
2019;Sudeste;SP;3550308;São Paulo;35268276;ROQUE THEOPHILO;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35268288;FAZENDA DA JUTA VI;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35269359;MARIA HELENA GONCALVES DE ARRUDA PROFESSORA;Urbana;Estadual;12,4;18,5;13,3;3,7;--;--
2019;Sudeste;SP;3550308;São Paulo;35269360;NELSON GOMES CAETANO PROF;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35269372;LEOVERGILIO MOREIRA PROF;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35269384;FERNANDO GASPARIAN;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35270404;EMEF LILIANE VERZINI SILVA PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271019;EMEF REMO RINALDI NADDEO PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271020;EMEF JARDIM MONTE BELO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271032;EMEF JOSUE DE CASTRO PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271068;EMEF ENZO ANTONIO SILVESTRIN PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271073;EMEF MARIO LAGO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271081;EMEF RECANTO DOS HUMILDES;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271111;CEU EMEF CONCEICAO APARECIDA DE JESUS PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271147;EMEF JARDIM DAS LARANJEIRAS;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271159;EMEF WANDA OVIDIO GONCALVES PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271160;CEU EMEF MARIA CLARA MACHADO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271196;EMEF MARIA APARECIDA VILASBOAS PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271226;EMEF VEREMUNDO TOTH DOM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35271248;EMEF JOSE PEGORARO PE;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35275013;EMEF EDGARD CARONE;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35280331;EMEF MARINA MELANDER COUTINHO PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35280422;EMEF GIUSEPPE TAVOLARO PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35280847;EMEF TEREZINHA MOTA DE FIGUEIREDO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35281438;EMEF DAISY AMADIO FUJIWARA PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35282376;EMEF CASARAO;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35282397;EMEF AYRTON OLIVEIRA SAMPAIO PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35282480;EMEF ALDO DA TOFORI PE;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35283885;HELIO HELENE;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35283903;PAULO KOBAYASHI;Urbana;Estadual;5,8;7,8;8,0;3,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35284300;LUIS AMBRA DESEMBARGADOR;Urbana;Estadual;10,5;15,0;9,5;4,1;--;--
2019;Sudeste;SP;3550308;São Paulo;35284324;BELIZE;Urbana;Estadual;8,7;7,9;17,2;4,6;--;--
2019;Sudeste;SP;3550308;São Paulo;35286394;VILA MONTEIRO LOBATO ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35286448;EMEF CITY JARAGUA IV;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35286540;FATO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35286655;PLANETA CRIANCA ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35287039;ENSINO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35287040;IDEAL FUTURO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35287436;META EDUCACIONAL COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35287441;MANACA ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35287556;AREREU COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35287581;SAO PAULO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35287600;COLEGIO ANGLO LEONARDO DA VINCI;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35288559;PASCHOAL DANTAS UNIDADE III COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35288561;DEO VOLENTE COLEGIO;Urbana;Privada;0,0;0,0;0,0;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35288573;CANDELARIA INSTITUTO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35290038;IMPERIO CHOCOLATE TEENS COLEGIO UNIDADE I;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35290415;MONTE SINAI COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35290427;RUBI COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35290543;OSCAR DIAS CORREIA MINISTRO;Urbana;Estadual;4,3;10,7;3,6;0,6;--;--
2019;Sudeste;SP;3550308;São Paulo;35290701;ETEC CAROLINA CARINHATO SAMPAIO;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35290841;MODULO COLEGIO UNIDADE II;Urbana;Privada;0,0;--;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35290993;MONFORTE COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35291500;PRO EDUCAR GONCALVES E LOUREIRO INSTITUTO DE ENSINO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35291511;ARARA AZUL COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35292175;UNIMOR COLEGIO NUCLEO 2;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35292850;CEPS WALTER PEREIRA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35292874;UNI KIDS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293453;APRENDIZ INSTITUTO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293465;ESCOLA PEQUENO APRENDIZ;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293532;OLIVEIRA FERREIRA COLEGIO;Urbana;Privada;0,0;0,0;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293593;CRESCER ESCOLA DE INTEGRACAO E APRENDIZAGEM;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293600;PICCNELI INSTITUTO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293635;CASI COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293659;CASA DE APRENDIZAGENS - ESCOLA DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293702;CENTRO EDUCACIONAL MONICA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35293945;DE LUCA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35294019;CINTRA DE LIMA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35294123;CRIACAO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35294147;MENDES COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35294559;RECANTO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35294724;EVOLUCAO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35294780;INICIO DO SABER COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35295176;DRICA ROSCHEL COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35295188;OLIVEIRA GUIMARAES COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35295450;APRENDENDO A APRENDER COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35295462;PROJETO EDUCACAO PARA O FUTURO INSTITUTO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35295589;ESTILO DE APRENDER ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35295929;DIAS LEMOS CENTRO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35295942;CENTRO ATEND SOCIOEDUC ADOLESCENTE VILA LEOPOLDINA CI;Urbana;Estadual;5,5;--;--;--;--;5,5
2019;Sudeste;SP;3550308;São Paulo;35295985;CENTRO ATEND SOCIO-EDUC AO ADOLESCENTE - ITAQUERA-CI;Urbana;Estadual;0,0;--;--;--;--;0,0
2019;Sudeste;SP;3550308;São Paulo;35296004;D AMBROSIO INSTITUTO EDUCACIONAL;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35296016;ALFA OMEGA COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35296454;ESCOLA NINAS E NINOS;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35296740;MIGUEL ARRAES GOVERNADOR;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35297410;VITORIANO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35297501;REPUBLICA DO PANAMA;Urbana;Estadual;0,2;0,3;0,0;0,3;--;--
2019;Sudeste;SP;3550308;São Paulo;35298177;CEU EMEF AGUA AZUL;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35298232;CEU EMEF FEITICO DA VILA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35298268;CEU EMEF JACANA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35298293;CEU EMEF VILA RUBI;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35299364;MARIA AUGUSTA SARAIVA DRA ETEC;Urbana;Estadual;0,4;0,0;1,3;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35299571;BRANCA ALVES DE LIMA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35299583;PAZ COLEGIO DA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35299613;SAN MARINO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35299625;JULIO BOTELHO COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35299637;AVALON COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35299935;IESUS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35299972;SEDES SAPIENS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35299984;SOTER COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35300032;VASCONCELOS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35300068;SONHO BRILHANTE ESCOLA EDUCACAO INFANTIL ENSINO FUNDAMENTAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35300287;NOVA ESTRUTURA COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35300317;EMEF JARDIM GUARANI - JOSE ALFREDO APOLINARIO PROF;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35300412;LICEU SAINT LOUIS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35300861;MARIA RAINHA DO AMOR ESCOLA FUNDAMENTAL EDUCACAO INFANTIL;Urbana;Privada;3,7;0,0;6,2;11,1;--;--
2019;Sudeste;SP;3550308;São Paulo;35300871;HEISEI ESCOLA DE EDUCACAO INFANTL E ENSINO FUNDAMENTAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35301231;JARDIM SANTA CRUZ COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35301985;MARIA BERNADETTE LEME MONTEIRO IRMA ESCOLA FILANTROPICA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35302156;CRESCER COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35302831;MAX ESCOLINHA DO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35302855;PREMIERE COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35304815;PARQUE DA JUVENTUDE ETEC;Urbana;Estadual;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35304943;DAMATO CENTRO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35305017;MARIA MACIEL NOVA ESCOLA PRIMEIROS PASSOS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35305029;CERRIDWEN PAN COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35305583;ADRIANA SODRE PROFA ESCOLA DE ED INFANTIL E FUNDAMENTAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35305716;COLEGIO RAIO DE SOL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35307592;SOLUCAO MASTER COLEGIO;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35307622;POLICIA MILITAR COLEGIO DA UNIDADE ITAQUERA;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35307634;PETROS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35310797;ATOS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35313524;CARDEAL LIZARTE COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35314511;SAUDE ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35314717;SABERES COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35315333;POR DO SOL COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35317627;COLEGIO MOLINA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35319739;MOCHILA AZUL COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35320183;GAMA CENTRO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35321059;RENASCENDO COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35321709;TRAVESSURA ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35323494;YESHUA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35323603;COLEGIO ANTONIO SALES;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35324954;ROSS COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35326367;EDUCAZIONE INTEGRATA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35329859;MUKAI COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35330401;ESCOLA DA COMUNIDADE VISCONDE DE PORTO SEGURO - CAMPUS JARDIM MORUMBI;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35331570;FREE WORLD ESCOLA;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35335022;COLEGIO JANJAO ALBUQUERQUE;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35335472;UNIVERSITARIO LESTE COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35335794;JOAQUIM SOUZA COLEGIO EDUCACIONAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35337161;AUGUSTO ROCHA COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35344837;GREEN BOOK SCHOOL - ENSINO FUNDAMENTAL E MEDIO;Urbana;Privada;0,0;0,0;0,0;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35346445;EMEF JARDIM DA CONQUISTA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35347231;MUNDO DE SOFIA ESCOLA DE ENSINO INFANTIL E FUNDAMENTAL;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35351436;X EBENEZER COLEGIO;Urbana;Privada;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35352573;ANTONIO CARLOS BRASILEIRO DE ALMEIDA JOBIM TOM JOBIM;Urbana;Estadual;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35352652;COLEGIO PALAVRA VIVA - UNIDADE II;Urbana;Privada;0,0;0,0;0,0;0,0;--;--
2019;Sudeste;SP;3550308;São Paulo;35354685;EMEF JARDIM DAMASCENO I;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35354715;EMEF JOSE HERMINIO RODRIGUES CEL PM;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35355185;EMEF MARILI DIAS PROFA;Urbana;Municipal;--;--;--;--;--;--
2019;Sudeste;SP;3550308;São Paulo;35356612;CEU EMEF VILA DO SOL;Urbana;Municipal;--;--;--;--;--;--
